id,description,status,pictid,pictype,group,cat1,cat2,price1,price2,price3,price4,buy1,buy2,buy3,buy4,oldprice1,oldprice2,oldprice3,oldprice4,CatgDisplayNum
psPC72,05.04.94 Air Mail Postcard no denomination - Tiberias,In Stock,psPC72,0,Postal Stationery,B PC44.a,P PC30,1.50,1.00,,,1,1,0,0,,,,,20
psPC73,05.04.94 Air Mail Postcard no denomination - Nazareth,Temp. Sold Out,psPC73,0,Postal Stationery,B PC.44c,P PC31,2.50,1.00,,,0,0,0,0,,,,,20
psPC74,05.04.94 Postcard no denomination - Dead Sea,In Stock,psPC74,0,Postal Stationery,B PC.44b,P PC32,2.50,1.00,,,1,1,0,0,,,,,20
psPC75,10.05.94 Collect Postcard no denomination - Summer,In Stock,psPC75,0,Postal Stationery,B PC.45b,P CP1,1.50,1.00,,,1,1,0,0,,,,,20
psPC76,10.05.94 Collect Postcard no denomination - Autumn,Catalogue,psPC76,0,Postal Stationery,B PC.45c,P CP2,1.50,1.00,,,0,0,0,0,,,,,20
psPC77,10.05.94 Collect Postcard no denomination - Winter,Catalogue,psPC77,0,Postal Stationery,B PC.45d,P CP3,1.50,1.00,,,0,0,0,0,,,,,20
psPC78,10.05.94 Collect Postcard no denomination - Spring,In Stock,psPC78,0,Postal Stationery,B PC.45a,P CP4,1.50,1.00,,,1,1,0,0,,,,,20
psPC79,27.11.94 Airmail Picture Postcard no denomination - Underwater Observatory Elat,Catalogue,psPC79,0,Postal Stationery,B PC.46,P ICP1,1.00,1.50,,,0,0,0,0,,,,,20
psPC80,07.02.95 Airmail Picture Postcard no denomination - Al Jazzar Mosque Akko,Catalogue,psPC80,0,Postal Stationery,B PC.47a,P ICP2,1.25,1.25,,,0,0,0,0,,,,,20
psPC81,07.02.95 Airmail Picture Postcard no denomination - Massada,Catalogue,psPC81,0,Postal Stationery,B PC.47b,P ICP3,1.25,1.25,,,0,0,0,0,,,,,20
psPC82,24.04.95 Postcard no denomination - Netanya,Catalogue,psPC82,0,Postal Stationery,B PC.48,P PC33,1.00,1.00,,,0,0,0,0,,,,,20
psPC83,14.12.95 Airmail Picture Postcard no denomination - Supreme Court Jerusalem,Available,psPC83,0,Postal Stationery,B PC.49a,P ICP4,4.00,4.00,,,1,1,0,0,,,,,20
psPC84,14.12.95 Airmail Picture Postcard no denomination - Tower of David Jerusalem,Available,psPC84,0,Postal Stationery,B PC.49c,P ICP5,4.00,4.00,,,1,1,0,0,,,,,20
psPC85,14.12.95 Airmail Picture Postcard no denomination - Western Wall Jerusalem,Available,psPC85,0,Postal Stationery,B PC.49b,P ICP6,4.00,4.00,,,1,1,0,0,,,,,20
psPC86,17.04.96 Airmail Picture Postcard no denomination - Mishkenot Sha'ananim Jerusalem,Catalogue,psPC86,0,Postal Stationery,B PC.50a,P ICP7,15.00,16.00,,,0,0,0,0,,,,,20
psPC87,17.04.96 Airmail Picture Postcard no denomination - Gethsemane Jerusalem,Catalogue,psPC87,0,Postal Stationery,B PC.50c,P ICP8,15.00,16.00,,,0,0,0,0,,,,,20
psPC88,17.04.96 Airmail Picture Postcard no denomination - Audio-Visual Show Jerusalem,Catalogue,psPC88,0,Postal Stationery,B PC.50b,P ICP9,15.00,16.00,,,0,0,0,0,,,,,20
psPC89,03.09.96 Airmail Picture Postcard no denomination - Annunciation Basilica Nazareth,Catalogue,psPC89,0,Postal Stationery,B PC.51a,P ICP10,3.00,3.50,,,0,0,0,0,,,,,20
psPC90,03.09.96 Airmail Picture Postcard no denomination - Yardenit,Catalogue,psPC90,0,Postal Stationery,B PC.51c,P ICP11,3.00,3.50,,,0,0,0,0,,,,,20
psPC91,03.09.96 Airmail Picture Postcard no denomination - Haifa,Catalogue,psPC91,0,Postal Stationery,B PC.51b,P ICP12,3.00,3.50,,,0,0,0,0,,,,,20
psPC92,17.02.98 Airmail Postcard no denomination - Winter Olympic Games Nagano 98,Catalogue,psPC92,0,Postal Stationery,B PC.52,P AC2,3.00,3.00,,,0,0,0,0,,,,,20
psPC93,17.02.98 Postcard no denomination - Srulik stamp,Catalogue,psPC93,0,Postal Stationery,B PC53,,4.00,3.00,,,0,0,0,0,,,,,20
psPC94,12.09.06 Postcard no denomination - Gagea Commutate stamp,Catalogue,psPC94,0,Postal Stationery,B PC54,,1.00,3.00,,,0,0,0,0,,,,,20
psIE38,27.11.13 Envelope no denomination (2.90 NIS) - Butterfly 11x23cm with window,In Stock,psIE38,0,Postal Stationery,,,2.00,2.00,,,1,1,0,0,,,,,20
psAL101,05.10.76 Ministry of Tourism Air Letter - Western Wall Jerusalem,Catalogue,psAL101,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL102,05.10.76 Ministry of Tourism Air Letter - Tel Aviv-Yafo,Catalogue,psAL102,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL103,05.10.76 Ministry of Tourism Air Letter - Haifa,Catalogue,psAL103,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL104,05.10.76 Ministry of Tourism Air Letter - Eilat,Catalogue,psAL104,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL105,05.10.76 Ministry of Tourism Air Letter - Ashqelon,Catalogue,psAL105,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL106,05.10.76 Ministry of Tourism Air Letter - Bat-Yam,Catalogue,psAL106,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL107,05.10.76 Ministry of Tourism Air Letter - Vacation Center Nahariya,Catalogue,psAL107,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL108,05.10.76 Ministry of Tourism Air Letter - Nazareth,Catalogue,psAL108,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL109,05.10.76 Ministry of Tourism Air Letter - Arad,Catalogue,psAL109,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL110,05.10.76 Ministry of Tourism Air Letter - Zefat,Catalogue,psAL110,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL111,05.10.76 Ministry of Tourism Air Letter - Go Up to Zion,In Stock,psAL111,0,Postal Stationery,,,4.50,,,,1,0,0,0,,,,,20
psAL112,05.10.76 Ministry of Tourism Air Letter - Knesset Book Shrine Jerusalem,Catalogue,psAL112,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL212,1970s Ministry of Tourism Air Letter - Dan Hotels Air Letter,Catalogue,psAL212,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL114,1970s Ministry of Tourism Air Letter - Fishing Harbour of Ancient Akko (Acre),Catalogue,psAL114,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL115,1970s Ministry of Tourism Air Letter - On Netanya's Beach,Catalogue,psAL115,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL116,21.01.70 Ministry of Tourism Air Letter - Netanya Israel's Popular Seaside Resort,Catalogue,psAL116,0,Postal Stationery,,,5.00,5.00,,,0,0,0,0,,,,,20
psAL117,21.01.70 Ministry of Tourism Air Letter - Netanya Israel's Popular Seaside Resort,Catalogue,psAL117,0,Postal Stationery,,,5.00,5.00,,,0,0,0,0,,,,,20
psAL118,21.01.70 Ministry of Tourism Air Letter - Netanya Israel's Popular Seaside Resort,Catalogue,psAL118,0,Postal Stationery,,,5.00,5.00,,,0,0,0,0,,,,,20
psAL119,21.01.70 Ministry of Tourism Air Letter - Netanya Israel's Popular Seaside Resort,In Stock,psAL119,0,Postal Stationery,,,5.00,5.00,,,1,1,0,0,,,,,20
psAL120,21.01.70 Ministry of Tourism Air Letter - Netanya Israel's Popular Seaside Resort,Catalogue,psAL120,0,Postal Stationery,,,5.00,5.00,,,0,0,0,0,,,,,20
psAL121,21.01.70 Ministry of Tourism Air Letter - Netanya Israel's Popular Seaside Resort,Catalogue,psAL121,0,Postal Stationery,,,5.00,5.00,,,0,0,0,0,,,,,20
psAL122,08.07.70 Ministry of Tourism Air Letter - The Israel Aircraft Industries' 'Arava' Inaugural Flight 9.4.1970,Catalogue,psAL122,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL123,08.07.70 Ministry of Tourism Air Letter - 50 Proud years of Keren Hayesod but the Emergency still exists,Catalogue,psAL123,0,Postal Stationery,,,5.00,5.00,,,0,0,0,0,,,,,20
psAL124,1970s Ministry of Tourism Air Letter - Netanya the Beach,Catalogue,psAL124,0,Postal Stationery,,,5.50,,,,0,0,0,0,,,,,20
psAL125,1970s Ministry of Tourism Air Letter - Rosh HaNikra,Catalogue,psAL125,0,Postal Stationery,,,5.50,,,,0,0,0,0,,,,,20
psAL126,1970s Ministry of Tourism Air Letter - Nahariya,Catalogue,psAL126,0,Postal Stationery,,,5.50,,,,0,0,0,0,,,,,20
psAL127,1970s Ministry of Tourism Air Letter - Tel Aviv University the Library,Catalogue,psAL127,0,Postal Stationery,,,5.50,,,,0,0,0,0,,,,,20
psAL132,1970s Ministry of Tourism Air Letter - United Israel Appeal of Canada Air Leter - Mordechaj Anielewicz Monument in Yad Mordechai,Catalogue,psAL132,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL133,1970s Ministry of Tourism Air Letter - United Israel Appeal of Canada Air Leter - We are Building the Dignity of a Nation,Catalogue,psAL133,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL134,1970s Ministry of Tourism Air Letter - United Israel Appeal of Canada Air Leter - Their Future is in our Hands,Catalogue,psAL134,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL135,1970s Ministry of Tourism Air Letter - Jerusalem the Holy City Capital of Israel,Catalogue,psAL135,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL136,1970s Ministry of Tourism Air Letter - From Jerusalem with best Wishes for a Merry Christmas and a happy New Year,Catalogue,psAL136,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL137,1970s Ministry of Tourism Air Letter - A Jerusalem craftsman,Catalogue,psAL137,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL138,08.07.70 Ministry of Tourism Air Letter - The Israel Aircraft Industries' 'Arava' Inaugural Flight 9.4.1970,Catalogue,psAL138,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL139,1970s Ministry of Tourism Air Letter - Netanya Israel's Popular Seaside Resort,Catalogue,psAL139,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL140,1970s Ministry of Tourism Air Letter - Netanya Israel's Popular Seaside Resort,In Stock,psAL140,0,Postal Stationery,,,5.00,,,,1,0,0,0,,,,,20
psAL141,1970s Ministry of Tourism Air Letter - 50 Proud years of Keren Hayesod but the Emergency still exists,Catalogue,psAL141,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL142,1970s Ministry of Tourism Air Letter - St. Catherine's Monastery Sinai,Catalogue,psAL142,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL143,1970s Ministry of Tourism Air Letter - Fishing Boats in Acre Harbour,Catalogue,psAL143,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL144,1970s Ministry of Tourism Air Letter - A Happy New Year,Catalogue,psAL144,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL145,1970s Ministry of Tourism Air Letter - Aerial View of J.F. Kennedy Memorial,Catalogue,psAL145,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL146,1970s Ministry of Tourism Air Letter - Jerusalem Tower of David,In Stock,psAL146,0,Postal Stationery,,,5.00,,,,1,0,0,0,,,,,20
psAL147,1970s Ministry of Tourism Air Letter - Netanya Israel's Popular Seaside Resort,In Stock,psAL147,0,Postal Stationery,,,5.00,,,,1,0,0,0,,,,,20
psAL148,1970s Ministry of Tourism Air Letter - Jerusalem The Knesset Israel's Parliament,Catalogue,psAL148,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL149,1970s Ministry of Tourism Air Letter - The Israel Aircraft Industries' Gabriel Missile,Catalogue,psAL149,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL150,1970s Ministry of Tourism Air Letter - Tiberias Waterfront,Catalogue,psAL150,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL151,1970s Ministry of Tourism Air Letter - Juicy Jaffas,Catalogue,psAL151,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL152,1970s Ministry of Tourism Air Letter - A Happy New Year,Catalogue,psAL152,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL153,1970s Ministry of Tourism Air Letter - Municipality Building Tel Aviv,Catalogue,psAL153,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL154,1970s Ministry of Tourism Air Letter - Church of Nativity Bethlehem,Catalogue,psAL154,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL155,1970s Ministry of Tourism Air Letter - Netanya Israel's Popular Seaside Resort,In Stock,psAL155,0,Postal Stationery,,,5.00,,,,1,0,0,0,,,,,20
psAL156,1970s Ministry of Tourism Air Letter - Tel Aviv from Air,Catalogue,psAL156,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL157,1970s Ministry of Tourism Air Letter - Netanya Israel's Popular Seaside Resort,In Stock,psAL157,0,Postal Stationery,,,5.00,,,,1,0,0,0,,,,,20
psAL158,1970s Ministry of Tourism Air Letter - Netanya Israel's Popular Seaside Resort,Catalogue,psAL158,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL159,1970s Ministry of Tourism Air Letter - Eilat on the Red Sea,Catalogue,psAL159,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL161,1970s Ministry of Tourism Air Letter - The Israel Aircraft Industries' Commodore Jet Eleven-23,Catalogue,psAL161,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL162,1970s Ministry of Tourism Air Letter - The Western Wall Jerusalem,Catalogue,psAL162,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL163,1970s Ministry of Tourism Air Letter - Haifa,Catalogue,psAL163,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL164,1970s Ministry of Tourism Air Letter - Masada on the Dead Sea,Catalogue,psAL164,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL165,1970s Ministry of Tourism Air Letter - A Happy New Year on shores of the Sea of Galilee,Catalogue,psAL165,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL166,1970s Ministry of Tourism Air Letter - Diamond Exchange Ramat-Gan,Catalogue,psAL166,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL167,1970s Ministry of Tourism Air Letter - Italian Synagogue 1701 Israel Museum Jerusalem,Catalogue,psAL167,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL168,1970s Ministry of Tourism Air Letter - Shalom Mayer Tower Tel-Aviv,Catalogue,psAL168,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL198,1970s Ministry of Tourism Air Letter - Caesarea,Catalogue,psAL198,0,Postal Stationery,,,5.50,,,,0,0,0,0,,,,,20
psAL222,1970s Ministry of Tourism Air Letter - Moriah Hotel Dead Sea,Catalogue,psAL222,0,Postal Stationery,,,5.50,,,,0,0,0,0,,,,,20
psAL223,1970s Ministry of Tourism Air Letter - Moriah Dead Sea Spa Hotel,Catalogue,psAL223,0,Postal Stationery,,,5.50,,,,0,0,0,0,,,,,20
psAL209,1970s Ministry of Tourism Air Letter - Accadia Grand Hotel Herzlia on Sea,Catalogue,psAL209,0,Postal Stationery,,,5.50,,,,0,0,0,0,,,,,20
psAL174,"17.01.78 Ministry of Tourism Air Letter - Juicy Jaffas, the ancient port of Jaffa",Catalogue,psAL174,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL175,1970s Ministry of Tourism Air Letter - The Carlton Hotel Tel Aviv,Catalogue,psAL175,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL176,1970s Ministry of Tourism Air Letter - Bat-Yam,Catalogue,psAL176,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL177,1970s Ministry of Tourism Air Letter - Israel in German Languish,Catalogue,psAL177,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL178,1970s Ministry of Tourism Air Letter - Best wishes from Israel,Catalogue,psAL178,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL179,1970s Ministry of Tourism Air Letter - Israel in English,Catalogue,psAL179,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL180,1970s Ministry of Tourism Air Letter - 30 Anniversary,Catalogue,psAL180,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL181,1970s Ministry of Tourism Air Letter - Netanya,Catalogue,psAL181,0,Postal Stationery,,,7.50,,,,0,0,0,0,,,,,20
psAL217,1970s Ministry of Tourism Air Letter - Haifa,Catalogue,psAL217,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL218,1970s Ministry of Tourism Air Letter - Tiberia,Catalogue,psAL218,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL184,1970s Ministry of Tourism Air Letter - Bat-Yam,Catalogue,psAL184,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL185,1970s Ministry of Tourism Air Letter - Western Wall Jerusalem,Catalogue,psAL185,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL186,1970s Ministry of Tourism Air Letter - Visit Israel on its 30th Anniversary,Catalogue,psAL186,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL187,1970s Ministry of Tourism Air Letter - le' chayim Israel's 30th Anniversary,Catalogue,psAL187,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL188,1970s Ministry of Tourism Air Letter - Society for the Protection of Nature in Israel,Catalogue,psAL188,0,Postal Stationery,,,4.50,,,,0,0,0,0,,,,,20
psAL190,1980s Ministry of Tourism Air Letter - Israel's 40th Anniversary Celebrations,Catalogue,psAL190,0,Postal Stationery,,,5.00,,,,0,0,0,0,,,,,20
psAL195,1970s Ministry of Tourism Air Letter - WIZO,Catalogue,psAL195,0,Postal Stationery,,,5.50,,,,0,0,0,0,,,,,20
psAL196,1970s Ministry of Tourism Air Letter - Jerusalem Old City,Catalogue,psAL196,0,Postal Stationery,,,5.50,,,,0,0,0,0,,,,,20
psAL197,1970s Ministry of Tourism Air Letter - Jerusalem Independence Park,Catalogue,psAL197,0,Postal Stationery,,,5.50,,,,0,0,0,0,,,,,20
psAL219,1970s Ministry of Tourism Air Letter - Moriah Hotel Eilat,Catalogue,psAL219,0,Postal Stationery,,,5.50,,,,0,0,0,0,,,,,20
psAL199,1970s Ministry of Tourism Air Letter - Country Club Hotel Tel-Aviv,Catalogue,psAL199,0,Postal Stationery,,,5.50,,,,0,0,0,0,,,,,20
psAL206,1970s Ministry of Tourism Air Letter - Bat Yam the City Hall,Catalogue,psAL206,0,Postal Stationery,,,5.50,,,,0,0,0,0,,,,,20
psPC1m,1960s Military Postcard - Served by HaSne Insurance Company,Catalogue,psPC1m,0,Postal Stationery,B MIPC9,S W122,5.50,----,,,0,0,0,0,,,,,20
psPC2m,1960s Military Postcard - Served by 'Elite',Catalogue,psPC2m,0,Postal Stationery,B MIPC9,S W123,4.00,----,,,0,0,0,0,,,,,20
psPC3m,1960s Military Postcard - Served by Army Welfare Ashkelon,Catalogue,psPC3m,0,Postal Stationery,B MIPC9,S W124,4.50,----,,,0,0,0,0,,,,,20
psPC4m,1960s Military Postcard - Served by Tel Aviv Municipality to the armored corps soldiers,Catalogue,psPC4m,0,Postal Stationery,,S W125,5.50,----,,,0,0,0,0,,,,,20
psPC5m,1960s Military Postcard - Served by Hadera Paper Industries,Catalogue,psPC5m,0,Postal Stationery,B MIPC9,S W126,4.50,----,,,0,0,0,0,,,,,20
psPC6m,1960s Military Postcard - Served by Hadera Paper Industries,Catalogue,psPC6m,0,Postal Stationery,B MIPC9,S W127,4.50,----,,,0,0,0,0,,,,,20
psPC7m,1960s Military Postcard - Served by SHEKEM Military Canteens,Catalogue,psPC7m,0,Postal Stationery,,S W128,3.00,----,,,0,0,0,0,,,,,20
psPC8m,1960s Military Postcard - IDF Education Issue,Catalogue,psPC8m,0,Postal Stationery,B MIPC4,S W129,3.00,----,,,0,0,0,0,,,,,20
psPC9m,"1960s Military Postcard - Kiss for every one, artist Yossi Stern",Catalogue,psPC9m,0,Postal Stationery,,S W130,5.50,----,,,0,0,0,0,,,,,20
psPC10m,1960s Military Postcard - Armored warriors honor,Catalogue,psPC10m,0,Postal Stationery,,S W131,5.50,----,,,0,0,0,0,,,,,20
psPC11m,"1960s Military Postcard - Until we get your coffee, artist Yossi Stern",Catalogue,psPC11m,0,Postal Stationery,,S W132,5.50,----,,,0,0,0,0,,,,,20
psPC12m,"1960s Military Postcard - I'll come soon, artist Yossi Stern",Catalogue,psPC12m,0,Postal Stationery,,S W133,5.50,----,,,0,0,0,0,,,,,20
psPC13m,1960s Military Postcard -,Catalogue,psPC13m,0,Postal Stationery,,S W134,3.00,----,,,0,0,0,0,,,,,20
psPC14m,1960s Military Postcard - Served by SHEKEM Military Canteens with 'DUBEK',Catalogue,psPC14m,0,Postal Stationery,B MIPC6,S W135,3.50,----,,,0,0,0,0,,,,,20
psPC15m,1960s Military Postcard - Served by SHEKEM Military Canteens,Catalogue,psPC15m,0,Postal Stationery,B MIPC6,S W136,3.50,----,,,0,0,0,0,,,,,20
psPC16m,1960s Military Postcard - Sea of Galilee Bath,Catalogue,psPC16m,0,Postal Stationery,,S W137,5.50,----,,,0,0,0,0,,,,,20
psPC17m,1960s Military Postcard - Served by Bankers & Traders Insurance,Catalogue,psPC17m,0,Postal Stationery,B MIPC9,S W138,5.50,----,,,0,0,0,0,,,,,20
psPC19m,1960s Military Postcard - Served by SHEKEM Military Canteens with 'ELITE',Catalogue,psPC19m,0,Postal Stationery,B MIPC6,S W140,3.50,----,,,0,0,0,0,,,,,20
psPC20m,1960s Military Postcard - Served by SHEKEM Military Canteens with 'TEMPO',Catalogue,psPC20m,0,Postal Stationery,B MIPC6,S W141,3.50,----,,,0,0,0,0,,,,,20
psPC21m,1960s Military Postcard - Served by SHEKEM Military Canteens,Catalogue,psPC21m,0,Postal Stationery,B MIPC6,S W142,3.50,----,,,0,0,0,0,,,,,20
psPC22m,1960s Military Postcard - Served by SHEKEM Military Canteens with 'LIBER',In Stock,psPC22m,0,Postal Stationery,B MIPC6,S W143,3.50,----,,,1,0,0,0,,,,,20
psPC24m,"1960s Military Postcard - Children help mother, artist Yossi Stern",Catalogue,psPC24m,0,Postal Stationery,,S W145,5.50,----,,,0,0,0,0,,,,,20
psPC26m,1960s Military Postcard - Served by SHEKEM Military Canteens,Catalogue,psPC26m,0,Postal Stationery,B MIPC6,S W147,3.50,----,,,0,0,0,0,,,,,20
psPC27m,1960s Prisoner of War Card,Catalogue,psPC27m,0,Postal Stationery,,S W148,4.50,----,,,0,0,0,0,,,,,20
psPC28m,1960s Military Postcard - Invitation for Victory Parade,Catalogue,psPC28m,0,Postal Stationery,,S W149,5.00,----,,,0,0,0,0,,,,,20
psPC30m,1960s Military Postcard - Served by Society for the Protection of Nature,Available,psPC30m,0,Postal Stationery,,,7.50,----,,,1,0,0,0,,,,,20
psPC31m,1960s Military Postcard - Served by Society for the Protection of Nature,Available,psPC31m,0,Postal Stationery,,,7.50,----,,,1,0,0,0,,,,,20
psPC32m,1960s Military Postcard - Served by Society for the Protection of Nature,Available,psPC32m,0,Postal Stationery,,,7.50,----,,,1,0,0,0,,,,,20
psPC33m,1960s Military Postcard - Served by Society for the Protection of Nature,Available,psPC33m,0,Postal Stationery,,,7.50,----,,,1,0,0,0,,,,,20
psPC34m,1960s Military Postcard - Served by Society for the Protection of Nature,Available,psPC34m,0,Postal Stationery,,,7.50,----,,,1,0,0,0,,,,,20
psPC35m,1960s Military Postcard - Served by Society for the Protection of Nature,Available,psPC35m,0,Postal Stationery,,,7.50,----,,,1,0,0,0,,,,,20
psPC36m,1960s Military Postcard - Served by Society for the Protection of Nature,Available,psPC36m,0,Postal Stationery,,,7.50,----,,,1,0,0,0,,,,,20
psPC37m,1960s Military Postcard - Served by Society for the Protection of Nature,Available,psPC37m,0,Postal Stationery,,,7.50,----,,,1,0,0,0,,,,,20
psPC40m,1960s Military Postcard - Navy Issue,Catalogue,psPC40m,0,Postal Stationery,,S W157,4.00,----,,,0,0,0,0,,,,,20
psPC41m,1960s Military Postcard - Navy Issue,Catalogue,psPC41m,0,Postal Stationery,,S W158,4.00,----,,,0,0,0,0,,,,,20
psPC42m,1960s Military Postcard - Navy Issue,Catalogue,psPC42m,0,Postal Stationery,,S W159,4.00,----,,,0,0,0,0,,,,,20
psPC43m,1960s Military Postcard - Navy Issue,Catalogue,psPC43m,0,Postal Stationery,,S W160,4.00,----,,,0,0,0,0,,,,,20
psPC47m,1960s Military Postcard - Watch Army Secrets,Catalogue,psPC47m,0,Postal Stationery,,S W164,5.00,----,,,0,0,0,0,,,,,20
psPC50m,1960s Military Postcard - Served by French group,Catalogue,psPC50m,0,Postal Stationery,B MIPC9,,4.50,----,,,0,0,0,0,,,,,20
psPC51m,1960s Military Postcard,Catalogue,psPC51m,0,Postal Stationery,B MIPC9,,4.50,----,,,0,0,0,0,,,,,20
psPC52m,1960s Military Postcard - Served by E.S.L group,Catalogue,psPC52m,0,Postal Stationery,,,4.50,----,,,0,0,0,0,,,,,20
psPC53m,"1960s Military Postcard - Served by SHEKEM Military Canteens with 'SHEMEN', artist Peri",Catalogue,psPC53m,0,Postal Stationery,,,3.50,----,,,0,0,0,0,,,,,20
psPC54m,1960s Military Postcard - artist Yossi Stern,Catalogue,psPC54m,0,Postal Stationery,,,2.50,----,,,0,0,0,0,,,,,20
psPC55m,1960s Military Postcard - IDF Gadna issue,Catalogue,psPC55m,0,Postal Stationery,B MIPC7,,7.50,----,,,0,0,0,0,,,,,20
psPC56m,"1960s Military Postcard - Served by Bank Hapoalim, artist Peri",Catalogue,psPC56m,0,Postal Stationery,B MIPC9,,4.50,----,,,0,0,0,0,,,,,20
psPC57m,"1960s Military Postcard - Served by Bank Hapoalim, artist Peri",Catalogue,psPC57m,0,Postal Stationery,B MIPC9,,4.50,----,,,0,0,0,0,,,,,20
psPC58m,"1960s Military Postcard - Served by Bank Hapoalim, artist Peri",Catalogue,psPC58m,0,Postal Stationery,B MIPC9,,4.50,----,,,0,0,0,0,,,,,20
psPC59m,"1960s Military Postcard - Served by Bank Hapoalim, artist Peri",Catalogue,psPC59m,0,Postal Stationery,B MIPC9,,4.50,----,,,0,0,0,0,,,,,20
psPC60m,1960s Military Postcard - Served by SHEKEM Military Canteens,Catalogue,psPC60m,0,Postal Stationery,B MIPC6,,4.50,----,,,0,0,0,0,,,,,20
psPC61m,1960s Military Postcard - Served by SHEKEM Military Canteens,Catalogue,psPC61m,0,Postal Stationery,B MIPC6,,4.50,----,,,0,0,0,0,,,,,20
psPC62m,1960s Military Postcard - Served by SHEKEM Military Canteens,Catalogue,psPC62m,0,Postal Stationery,B MIPC6,,5.00,----,,,0,0,0,0,,,,,20
psPC64m,1970s Military Postcard - IDF Education Issue,Catalogue,psPC64m,0,Postal Stationery,B MIPC4,,3.00,----,,,0,0,0,0,,,,,20
