WantHave,BaseItem,ItemType,AlbumType,AlbumRef,AlbumSection,AlbumPage,RefItem,Desc,Notes,CatgDisplayNum
h,6110s880,price3,SS6,FDC15,,949,,Partial Set (2v) 1.30 1.30 (#1/2),,2
h,6110s880,price3,SS6,FDC15,,950,,Partial Set (2v) 1.30 1.30 (#2/2),,2
h,6110s881,price3,SS6,FDC15,,950,,,,2
h,6110s886,price3,SS6,FDC15,,951,,,,2
h,6110s882,price3,SS6,FDC15,,952,,,,2
h,6110s884,price3,SS6,FDC15,,953,,,,2
h,6110s888,price3,SS6,FDC15,,954,,,,2
h,6110s889,price3,SS6,FDC15,,955,,,,2
h,6110s891,price3,SS6,FDC15,,956,,,,2
h,6110s895,price3,SS6,FDC15,,957,,,,2
h,6110s892,price3,SS6,FDC15,,958,,Partial Set (2v) 1.30 1.30 (#1/2),,2
h,6110s892,price3,SS6,FDC15,,959,,Partial Set (2v) 1.30 1.30 (#2/2),,2
w,6110s898,price3,SS6,FDC15,,960,,,,2
h,6110s896,price3,SS6,FDC15,,961,,,,2
h,6110s897,price3,SS6,FDC15,,962,,,,2
h,6110s900,price3,SS6,FDC15,,963,,,,2
h,6110s901,price3,SS6,FDC15,,964,,,,2
h,6110s902,price3,SS6,FDC15,,965,,,,2
h,6110s904,price3,SS6,FDC15,,966,,,,2
h,6110s906,price3,SS6,FDC15,,967,,,,2
h,6110s907,price3,SS6,FDC15,,968,,,,2
h,6110s908,price3,SS6,FDC15,,969,,,,2
h,6110s909,price3,SS6,FDC15,,970,,,,2
h,6110s911,price3,SS6,FDC15,,971,,Partial Set (2v) 1.30 1.30,,2
h,6110s911,price3,SS6,FDC15,,972,,Partial Set (2v) 2.20 2.20,,2
h,6110s913,price3,SS6,FDC15,,973,,,,2
h,6110s910,price3,SS6,FDC15,,974,,Partial Set (2v) 2.10 2.20,,2
h,6110s910,price3,SS6,FDC15,,975,,Partial Set (2v) 3.30 6.20,,2
h,6110s919,price3,SS6,FDC15,,976,,,,2
h,6110s918,price3,SS6,FDC15,,977,,,,2
h,6110s917,price3,SS6,FDC15,,978,,,,2
h,6110s916,price3,SS6,FDC15,,979,,,,2
h,6110s914,price3,SS6,FDC15,,980,,,,2
h,6110s928,price3,SS6,FDC15,,983,,,,2
h,6110s921,price3,SS6,FDC15,,981,,,,2
h,6110s924,price3,SS6,FDC15,,982,,,,2
h,6110s925,price3,SS6,FDC15,,984,,,,2
h,6110s926,price3,SS6,FDC15,,985,,,,2
h,6110s933,price3,SS6,FDC15,,986,,,,2
h,6110s930,price3,SS6,FDC15,,987,,,,2
h,6110s932,price3,SS6,FDC15,,988,,Partial Set (2v) 1.40 2.20,,2
h,6110s932,price3,SS6,FDC15,,989,,Partial Set (2v) 2.20 6.20,,2
h,6110s931,price3,SS6,FDC15,,990,,,,2
h,6110s929,price3,SS6,FDC15,,991,,,,2
h,6110s935,price3,SS6,FDC15,,992,,,,2
h,6110s938,price3,SS6,FDC15,,993,,Partial Set (2v) 2.20 2.20,,2
h,6110s938,price3,SS6,FDC15,,994,,Partial Set (2v) 6.20 6.20,,2
h,6110s939,price3,SS6,FDC15,,995,,,,2
h,6110s940,price3,SS6,FDC15,,996,,,,2
w,6110s941,price3,SS6,FDC15,,997,,,,2
w,6110s947,price3,SS6,FDC16,,999,,,,2
w,6110s945,price3,SS6,FDC16,,1000,,,,2
w,6110s942,price3,SS6,FDC16,,1001,,,,2
w,6110s943,price3,SS6,FDC16,,1002,,Partial Set (2v) 1.50 2.40,,2
w,6110s943,price3,SS6,FDC16,,1003,,Partial Set (2v) 3.60 7.40,,2
w,6110s948,price3,SS6,FDC16,,1004,,,,2
w,6110s950,price3,SS6,FDC16,,1005,,,,2
w,6110s952,price3,SS6,FDC16,,1006,,,,2
w,6110s949,price3,SS6,FDC16,,1007,,,,2
w,6110s954,price3,SS6,FDC16,,1008,,Partial Set (3v) 2.50 2.50 2.50 (#1/2),,2
w,6110s954,price3,SS6,FDC16,,1009,,Partial Set (3v) 2.50 2.50 2.50 (#2/2),,2
w,6110s957,price3,SS6,FDC16,,1010,,,,2
w,6110s958,price3,SS6,FDC16,,1011,,,,2
w,6110s961,price3,SS6,FDC16,,1012,,,,2
w,6110s959,price3,SS6,FDC16,,1013,,,,2
w,6110s960,price3,SS6,FDC16,,1014,,,,2
w,6110s966,price3,SS6,FDC16,,1015,,,,2
w,6110s963,price3,SS6,FDC16,,1016,,,,2
w,6110s964,price3,SS6,FDC16,,1017,,,,2
w,6110s968,price3,SS6,FDC16,,1018,,Partial Set (3v) 2.50 2.50 (#1/2),,2
w,6110s968,price3,SS6,FDC16,,1019,,Partial Set (3v) 2.50 2.50 (#2/2),,2
w,6110s971,price3,SS6,FDC16,,1022,,,,2
w,6110s970,price3,SS6,FDC16,,1023,,,,2
w,6110s967,price3,SS6,FDC16,,1020,,Partial Set (2v) 1.50 2.50,,2
w,6110s967,price3,SS6,FDC16,,1021,,Partial Set (2v) 3.30 7.30,,2
h,6110s973,price3,SS6,FDC16,,1024,,,,2
h,6110s974,price3,SS6,FDC16,,1025,,,,2
h,6110s972,price3,SS6,FDC16,,1026,,Partial Set (1v) 2.50,,2
h,6110s972,price3,SS6,FDC16,,1027,,Partial Set (1v) 3.30,,2
h,6110s981,price3,SS6,FDC16,,1028,,,,2
h,6110s978,price3,SS6,FDC16,,1029,,,,2
h,6110s977,price3,SS6,FDC16,,1030,,,,2
h,6110s979,price3,SS6,FDC16,,1031,,,,2
h,6110s982,price3,SS6,FDC16,,1032,,,,2
h,6110s983,price3,SS6,FDC16,,1033,,,,2
h,6110s985,price3,SS6,FDC16,,1034,,,,2
h,6110s986,price3,SS6,FDC16,,1035,,,,2
h,6110s987,price3,SS6,FDC16,,1036,,Partial Set (2v) 2.20 2.20 (#1/2),,2
h,6110s987,price3,SS6,FDC16,,1037,,Partial Set (2v) 2.20 2.20 (#2/2),,2
h,6110s992,price3,SS6,FDC16,,1038,,,,2
h,6110s990,price3,SS6,FDC16,,1039,,,,2
h,6110s995,price3,SS6,FDC16,,1040,,,,2
h,6110s991,price3,SS6,FDC16,,1041,,,,2
h,6110s993,price3,SS6,FDC16,,1042,,,,2
h,6110s989,price3,SS6,FDC16,,1043,,,,2
h,6110s996,price3,SS6,FDC16,,1044,,,,2
h,6110s997,price3,SS6,FDC16,,1046,,Partial Set (3v) 2.25 2.25 2.25 (#1/2),,2
h,6110s997,price3,SS6,FDC16,,1047,,Partial Set (3v) 2.25 2.25 2.25 (#2/2),,2
h,6110s997,price1,SS6,FDC16,,1047,,,,2
h,6110s1003,price3,SS6,FDC16,,1048,,,,2
h,6110s1002,price3,SS6,FDC16,,1049,,,,2
h,6110s998,price3,SS6,FDC16,,1050,,,,2
h,6110s999,price3,SS6,FDC16,,1051,,,,2
h,6110s1006,price3,SS6,FDC16,,1052,,,,2
h,6110s1008,price3,SS6,FDC16,,1053,,,,2
h,6110s1004,price3,SS6,FDC16,,1054,,,,2
h,6110s1011,price3,SS6,FDC16,,1055,,,,2
h,6110s1010,price3,SS6,FDC16,,1056,,,,2
h,6110s1009,price3,SS6,FDC16,,1057,,,,2
h,6110s1019,price3,SS6,FDC16,,1058,,,,2
h,6110s1015,price3,SS6,FDC16,,1059,,,,2
h,6110s1017,price3,SS6,FDC16,,1060,,,,2
h,6110s1016,price3,SS6,FDC16,,1061,,,,2
h,6110s1014,price3,SS6,FDC16,,1062,,Partial Set (3v) 2.25 2.25 2.25 (#1/2),,2
h,6110s1014,price3,SS6,FDC16,,1063,,Partial Set (3v) 2.25 2.25 2.25 (#2/2),,2
h,6110s1013,price3,SS6,FDC16,,1064,,,,2
h,6110s1020,price3,SS6,FDC17,,1065,,,,2
h,6110s1022,price3,SS6,FDC17,,1066,,,,2
h,6110s1023,price3,SS6,FDC17,,1067,,,,2
h,6110s1025,price3,SS6,FDC17,,1068,,,,2
h,6110s1030,price3,SS6,FDC17,,1069,,,,2
h,6110s1031,price3,SS6,FDC17,,1070,,Partial Set (2v) 1.55 1.55,,2
h,6110s1031,price3,SS6,FDC17,,1071,,Partial Set (2v) 2.25 2.25,,2
h,6110s1032,price3,SS6,FDC17,,1072,,,,2
w,6110s1034,price3,SS6,FDC17,,1073,,,,2
h,6110s1036,price3,SS6,FDC17,,1074,,,,2
h,6110s1035,price3,SS6,FDC17,,1075,,,,2
h,6110s1038,price3,SS6,FDC17,,1076,,,,2
h,6110s1045,price3,SS6,FDC17,,1077,,,,2
h,6110s1044,price3,SS6,FDC17,,1078,,,,2
h,6110s1040,price3,SS6,FDC17,,1079,,,,2
h,6110s1042,price3,SS6,FDC17,,1080,,,,2
h,6110s1046,price3,SS6,FDC17,,1081,,,,2
h,6110s1049,price3,SS6,FDC17,,1082,,Partial Set (3v) Avocado Orange Pomegranate,,2
h,6110s1049,price3,SS6,FDC17,,1083,,Partial Set (2v) Grape Lemon,,2
h,6110s1048,price3,SS6,FDC17,,1084,,,,2
h,6110s1053,price3,SS6,FDC17,,1085,,,,2
h,6110s1051,price3,SS6,FDC17,,1086,,,,2
h,6110s1054,price3,SS6,FDC17,,1087,,,,2
h,6110s1055,price3,SS6,FDC17,,1088,,Partial Set (4v) 1.60 1.60 1.60 1.60 (#1/3),,2
h,6110s1055,price3,SS6,FDC17,,1089,,Partial Set (4v) 1.60 1.60 1.60 1.60 (#2/3),,2
h,6110s1055,price3,SS6,FDC17,,1089,,Partial Set (4v) 1.60 1.60 1.60 1.60 (#3/3),,2
h,6110s1063,price3,SS6,FDC17,,1091,,,,2
h,6110s1060,price3,SS6,FDC17,,1092,,,,2
h,6110s1059,price3,SS6,FDC17,,1093,,,,2
h,6110s1057,price3,SS6,FDC17,,1094,,,,2
h,6110s1061,price3,SS6,FDC17,,1095,,,,2
h,6110s1069,price3,SS6,FDC17,,1096,,,,2
h,6110s1068,price3,SS6,FDC17,,1097,,,,2
h,6110s1065,price3,SS6,FDC17,,1098,,,,2
h,6110s1067,price3,SS6,FDC17,,1099,,,,2
h,6110s1070,price3,SS6,FDC17,,1100,,,,2
h,6110s1073,price3,SS6,FDC17,,1101,,,,2
h,6110s1072,price3,SS6,FDC17,,1102,,Partial Set (2v) 2.40 2..40,,2
h,6110s1072,price3,SS6,FDC17,,1103,,Partial Set (2v) 3.60 5.00,,2
h,6110s1075,price3,SS6,FDC17,,1104,,,,2
h,6110s1081,price3,SS6,FDC17,,1105,,,,2
h,6110s1079,price3,SS6,FDC17,,1106,,,,2
h,6110s1078,price3,SS6,FDC17,,1107,,,,2
h,6110s1077,price3,SS6,FDC17,,1108,,,,2
h,6110s1086,price3,SS6,FDC17,,1109,,,,2
h,6110s1088,price3,SS6,FDC17,,1110,,,,2
h,6110s1084,price3,SS6,FDC17,,1111,,,,2
h,6110s1082,price3,SS6,FDC17,,1112,,,,2
h,6110s1085,price3,SS6,FDC17,,1113,,,,2
h,6110s1087,price3,SS6,FDC17,,1114,,,,2
h,6110s1097,price3,SS6,FDC17,,1115,,,,2
h,6110s1096,price3,SS6,FDC17,,1116,,,,2
h,6110s1089,price3,SS6,FDC17,,1117,,,,2
h,6110s1092,price3,SS6,FDC17,,1118,,Partial Set (3v) 1.70 1.70 1.70,,2
h,6110s1092,price3,SS6,FDC17,,1119,,Partial Set (2v) 1.70 1.70,,2
h,6110s1094,price3,SS6,FDC17,,1120,,,,2
h,6110s1091,price3,SS6,FDC17,,1121,,,,2
h,6110s1105,price3,SS6,FDC17,,1122,,,,2
h,6110s1100,price3,SS6,FDC17,,1123,,,,2
h,6110s1102,price3,SS6,FDC17,,1124,,,,2
h,6110s1106,price3,SS6,FDC17,,1125,,,,2
h,6110s1101,price3,SS6,FDC17,,1126,,Partial Set (2v) 1.70 1.70 (#1/3),,2
h,6110s1101,price3,SS6,FDC17,,1127,,Partial Set (2v) 1.70 1.70 (#2/3),,2
h,6110s1101,price3,SS6,FDC17,,1127,,Partial Set (2v) 1.70 1.70 (#3/3),,2
h,6110s1098,price3,SS6,FDC17,,1128,,,,2
h,6110s1107,price3,SS6,FDC18,,1129,,,,2
h,6110s1112,price3,SS6,FDC18,,1130,,,,2
h,6110s1118,price3,SS6,FDC18,,1131,,,,2
h,6110s1115,price3,SS6,FDC18,,1132,,Partial Set (3v) 1.70 1.70 1.70,,2
h,6110s1115,price3,SS6,FDC18,,1133,,Partial Set (2v) 1.70 1.70,,2
h,6110s1109,price3,SS6,FDC18,,1134,,,,2
h,6110s1110,price3,SS6,FDC18,,1135,,,,2
h,6110s1121,price3,SS6,FDC18,,1136,,,,2
h,6110s1126,price3,SS6,FDC18,,1137,,,,2
h,6110s1125,price3,SS6,FDC18,,1138,,Partial Set (2v) 1.70 1.70,,2
h,6110s1125,price3,SS6,FDC18,,1139,,Partial Set (2v) 2.50 2.50,,2
h,6110s1122,price3,SS6,FDC18,,1140,,Partial Set (2v) 1.70 1.70 (#1/2),,2
h,6110s1122,price3,SS6,FDC18,,1141,,Partial Set (2v) 1.70 1.70 (#2/2),,2
h,6110s1124,price3,SS6,FDC18,,1142,,,,2
h,6110s1134,price3,SS6,FDC18,,1143,,,,2
h,6110s1137,price3,SS6,FDC18,,1144,,,,2
h,6110s1133,price3,SS6,FDC18,,1145,,,,2
h,6110s1131,price3,SS6,FDC18,,1146,,Partial Set (3v) ND ND ND (#1/2),,2
h,6110s1131,price3,SS6,FDC18,,1147,,Partial Set (3v) ND ND ND (#2/2),,2
h,6110s1129,price3,SS6,FDC18,,1148,,,,2
h,6110s1136,price3,SS6,FDC18,,1149,,,,2
h,6110s1140,price3,SS6,FDC18,,1150,,,,2
h,6110s1139,price3,SS6,FDC18,,1151,,,,2
h,6110s1141,price3,SS6,FDC18,,1152,,,,2
h,6110s1142,price3,SS6,FDC18,,1154,,Partial Set (2v) 1.70 1.70 (#1/5),,2
h,6110s1142,price3,SS6,FDC18,,1155,,Partial Set (2v) 1.70 1.70 (#2/5),,2
h,6110s1142,price3,SS6,FDC18,,1155,,Partial Set (2v) 1.70 1.70 (#3/5),,2
h,6110s1142,price3,SS6,FDC18,,1156,,Partial Set (2v) 1.70 1.70 (#4/5),,2
h,6110s1142,price3,SS6,FDC18,,1156,,Partial Set (2v) 1.70 1.70 (#5/5),,2
h,6110s1145,price3,SS6,FDC18,,1157,,,,2
h,6110s1146,price3,SS6,FDC18,,1158,,Partial Set (4v) 1.70 1.70 1.70 1.70 (#1/3),,2
h,6110s1146,price3,SS6,FDC18,,1159,,Partial Set (4v) 1.70 1.70 1.70 1.70 (#2/3),,2
h,6110s1146,price3,SS6,FDC18,,1159,,Partial Set (4v) 1.70 1.70 1.70 1.70 (#3/3),,2
h,6110s1147,price3,SS6,FDC18,,1160,,,,2
h,6110s1148,price3,SS6,FDC18,,1161,,,,2
h,6110s1153,price3,SS6,FDC18,,1162,,,,2
h,6110s1151,price3,SS6,FDC18,,1163,,,,2
h,6110s1152,price3,SS6,FDC18,,1164,,,,2
h,6110s1150,price3,SS6,FDC18,,1165,,Partial Set (2v) 1.70 1.70 (#1/5),,2
h,6110s1150,price3,SS6,FDC18,,1166,,Partial Set (2v) 1.70 1.70 (#2/5),,2
h,6110s1150,price3,SS6,FDC18,,1166,,Partial Set (2v) 1.70 1.70 (#3/5),,2
h,6110s1150,price3,SS6,FDC18,,1167,,Partial Set (2v) 1.70 1.70 (#4/5),,2
h,6110s1150,price3,SS6,FDC18,,1167,,Partial Set (2v) 1.70 1.70 (#5/5),,2
h,6110s1162,price3,SS6,FDC18,,1168,,Partial Set (2v) 2.60 2.60 (#1/2),,2
h,6110s1162,price3,SS6,FDC18,,1169,,Partial Set (2v) 2.60 2.60 (#2/2),,2
h,6110s1159,price3,SS6,FDC18,,1170,,,,2
h,6110s1161,price3,SS6,FDC18,,1171,,,,2
h,6110s1155,price3,SS6,FDC18,,1172,,Partial Set (1v) 4.00,,2
h,6110s1155,price3,SS6,FDC18,,1173,,Partial Set (1v) 5.90,,2
h,6110s1157,price3,SS6,FDC18,,1174,,,,2
h,6110s1156,price3,SS6,FDC18,,1175,,,,2
h,6110s1164,price3,SS6,FDC18,,1176,,,,2
h,6110s1168,price3,SS6,FDC18,,1177,,,,2
h,6110s1167,price3,SS6,FDC18,,1178,,,,2
h,6110s1169,price3,SS6,FDC18,,1179,,,,2
h,6110s1170,price3,SS6,FDC18,,1180,,Partial Set (2v) 3.00 3.00 (#1/2),,2
h,6110s1170,price3,SS6,FDC18,,1181,,Partial Set (2v) 3.00 3.00 (#2/2),,2
h,6110s1165,price3,SS6,FDC18,,1182,,Partial Set (2v) 2.00 2.00 (#1/4),,2
h,6110s1165,price3,SS6,FDC18,,1183,,Partial Set (2v) 2.00 2.00 (#2/4),,2
h,6110s1165,price3,SS6,FDC18,,1183,,Partial Set (2v) 2.00 2.00 (#3/4),,2
h,6110s1165,price3,SS6,FDC18,,1184,,Partial Set (2v) 2.00 2.00 (#4/4),,2
h,6110s1175,price3,SS6,FDC18,,1185,,,,2
h,6110s1172,price3,SS6,FDC18,,1186,,Partial Set (2v) 3.00 3.00 (#1/2),,2
h,6110s1172,price3,SS6,FDC18,,1187,,Partial Set (2v) 3.00 3.00 (#2/2),,2
h,6110s1174,price3,SS6,FDC18,,1188,,,,2
h,6110s1177,price3,SS6,FDC18,,1189,,,,2
h,6110s1178,price3,SS6,FDC18,,1190,,,,2
h,6110s1179,price3,SS6,FDC18,,1191,,,,2
h,6110s1180,price3,SS6,FDC18,,1192,,,,2
h,6110s1183,price3,SS6,FDC18,,1193,,,,2
h,6110s1184,price3,SS6,FDC18,,1194,,,,2
h,6110s1185,price3,SS6,FDC19,,1195,,,,2
h,6110s1186,price3,SS6,FDC19,,1196,,,,2
h,6110s1188,price3,SS6,FDC19,,1197,,,,2
h,6110s1189,price3,SS6,FDC19,,1198,,,,2
h,6110s1190,price3,SS6,FDC19,,1199,,,,2
h,6110s1191,price3,SS6,FDC19,,1200,,,,2
h,6110s1193,price3,SS6,FDC19,,1201,,,,2
h,6110s1194,price3,SS6,FDC19,,1202,,,,2
h,6110s1195,price3,SS6,FDC19,,1203,,,,2
h,6110s1196,price3,SS6,FDC19,,1204,,,,2
h,6110s1198,price3,SS6,FDC19,,1205,,,,2
h,6110s1199,price3,SS6,FDC19,,1206,,,,2
h,6110s1201,price3,SS6,FDC19,,1207,,,,2
h,6110s1202,price3,SS6,FDC19,,1208,,,,2
h,6110s1206,price3,SS6,FDC19,,1209,,,,2
h,6110s1207,price3,SS6,FDC19,,1210,,,,2
h,6110s1208,price3,SS6,FDC19,,1211,,,,2
h,6110s1210,price3,SS6,FDC19,,1212,,,,2
h,6110s1213,price3,SS6,FDC19,,1213,,,,2
h,6110s1211,price3,SS6,FDC19,,1214,,Partial Set (2v) 2.00 2.00 (#1/5),,2
h,6110s1211,price3,SS6,FDC19,,1215,,Partial Set (2v) 2.00 2.00 (#2/5),,2
h,6110s1211,price3,SS6,FDC19,,1215,,Partial Set (2v) 2.00 2.00 (#3/5),,2
h,6110s1211,price3,SS6,FDC19,,1216,,Partial Set (2v) 2.00 2.00 (#4/5),,2
h,6110s1211,price3,SS6,FDC19,,1216,,Partial Set (2v) 2.00 2.00 (#5/5),,2
h,6110e733,price1,SCH,ISRAEL03,Tab,173.1,,,,3
h,6110e827,price1,SCH,ISRAEL03,Tab,196,,,,3
h,6110e956,price1,SCH,ISRAEL04,Tab,220,,,,3
h,6110e976,price1,SCH,ISRAEL04,Tab,226,,bklt pane (half booklet) (3v),,3
h,6110b1,price1,SS6,BKLT01,,1,,,,3
h,6110b2,price1,SS6,BKLT01,,2,,,,3
h,6110b2a,price1,SS6,BKLT01,,3,,,,3
h,6110b3b,price1,SS6,BKLT01,,5,,,,3
h,6110b4,price1,SS6,BKLT01,,6,,,,3
h,6110b4a,price1,SS6,BKLT01,,6,,,,3
h,6110b4b,price1,SS6,BKLT01,,7,,,,3
h,6110b4c,price1,SS6,BKLT01,,7,,,,3
h,6110b5,price1,SS6,BKLT01,,8,,,,3
h,6110b5a,price1,SS6,BKLT01,,8,,,,3
w,6110b5b,price1,SS6,BKLT01,,9,,,,3
w,6110b5c,price1,SS6,BKLT01,,9,,,,3
h,6110b6,price1,SS6,BKLT01,,10,,,,3
h,6110b6a,price1,SS6,BKLT01,,10,,,,3
h,6110b6b,price1,SS6,BKLT01,,11,,,,3
w,6110b6c,price1,SS6,BKLT01,,11,,,,3
w,6110b2b,price1,SS6,BKLT01,,3,,,,3
w,6110b3,price1,SS6,BKLT01,,4,,,,3
w,6110b3a,price1,SS6,BKLT01,,5,,,,3
h,6110b7,price1,SS6,BKLT01,,12,,,,3
h,6110b8,price1,SS6,BKLT01,,12,,,,3
h,6110b8a,price1,SS6,BKLT01,,13,,,,3
h,6110b8b,price1,SS6,BKLT01,,13,,,,3
h,6110b9,price1,SS6,BKLT01,,14,,,,3
h,6110b10,price1,SS6,BKLT01,,14,,,,3
h,6110b11,price1,SS6,BKLT01,,15,,,,3
h,6110b12A,price1,SS6,BKLT01,,15,,,,3
h,6110b12B,price1,SS6,BKLT01,,15,,,,3
h,6110b13,price1,SS6,BKLT01,,16,,,,3
h,6110b14,price1,SS6,BKLT01,,16,,,,3
h,6110b15,price1,SS6,BKLT01,,17,,,,3
h,6110b16,price1,SS6,BKLT01,,17,,,,3
h,6110b15,price1,SS6,BKLT01,,17,,,,3
h,6110b16,price1,SS6,BKLT01,,17,,,,3
h,6110b17,price1,SS6,BKLT01,,18,,,,3
h,6110b18,price1,SS6,BKLT01,,18,,,,3
h,6110b17,price1,SS6,BKLT01,,18,,,,3
h,6110b19A,price1,SS6,BKLT01,,19,,,,3
h,6110b19B,price1,SS6,BKLT01,,19,,,,3
h,6110b19aB,price1,SS6,BKLT01,,20,,,,3
h,6110b19aB,price1,SS6,BKLT01,,20,,,,3
h,6110b19bA,price1,SS6,BKLT01,,21,,,,3
h,6110b19bB,price1,SS6,BKLT01,,21,,,,3
h,6110b19bB,price1,SS6,BKLT01,,21,,,,3
h,6110b19aB,price1,SS6,BKLT01,,22,,,,3
h,6110b19bB,price1,SS6,BKLT01,,22,,,,3
h,6110e537,price1,SS6,BKLT01,,23,,,,3
w,6110e537A,price1,SS6,BKLT01,,23,,,,3
h,6110e605,price1,SS6,BKLT01,,24,,,,3
h,6110e625,price1,SS6,BKLT01,,24,,,,3
h,6110e625,price2,SS6,BKLT01,,24,,CTO not on cover,,3
h,6110e536,price1,SS6,BKLT01,,25,,,,3
h,6110e558,price1,SS6,BKLT01,,25,,,,3
h,6110e536,price1,SS6,BKLT01,,25,,,,3
h,6110e567A,price1,SS6,BKLT01,,26,,,,3
h,6110e567B,price1,SS6,BKLT01,,26,,,,3
h,6110e567G,price1,SS6,BKLT01,,27,,,,3
h,6110e567H,price1,SS6,BKLT01,,27,,,,3
w,6110e567C,price1,SS6,BKLT01,,26,,,,3
w,6110e567D,price1,SS6,BKLT01,,26,,,,3
w,6110e567E,price1,SS6,BKLT01,,27,,,,3
w,6110e567F,price1,SS6,BKLT01,,27,,,,3
h,6110e580,price1,SS6,BKLT01,,28,,,,3
h,6110e617,price1,SS6,BKLT01,,28,,,,3
h,6110e617A,price1,SS6,BKLT01,,29,,,,3
h,6110e634,price1,SS6,BKLT01,,29,,,,3
h,6110e676,price1,SS6,BKLT01,,30,,,,3
h,6110e688A,price1,SS6,BKLT01,,30,,,,3
h,6110e688B,price1,SS6,BKLT01,,30,,,,3
h,6110e676,price2,SS6,BKLT01,,30,,CTO not on cover,,3
h,6110e707,price1,SS6,BKLT01,,31,,,,3
h,6110e718A,price1,SS6,BKLT01,,31,,,,3
h,6110e707,price1,SS6,BKLT01,,31,,,,3
h,6110e718B,price1,SS6,BKLT01,,32,,,,3
h,6110e761,price1,SS6,BKLT01,,32,,,,3
w,6110e718C,price1,SS6,BKLT01,,32,,,,3
h,6110e780,price1,SS6,BKLT01,,33,,,,3
h,6110e800,price1,SS6,BKLT01,,33,,,,3
h,6110e827,price2,SS6,BKLT01,,34,,CTO not on cover,,3
h,6110e827A,price2,SS6,BKLT01,,34,,CTO not on cover,,3
h,6110e827,price1,SS6,BKLT01,,34,,,,3
w,6110e827A,price1,SS6,BKLT01,,34,,,,3
h,6110bPR1,price1,SS6,BKLT01,,35,,,,3
h,6110e923A,price1,SS6,BKLT01,,36,,,,3
h,6110e923B,price1,SS6,BKLT01,,36,,,,3
h,6110e976,price1,SS6,BKLT01,,37,,,,3
h,6110e1001,price1,SS6,BKLT01,,37,,,,3
h,6110e1066,price1,SS6,BKLT01,,38,,,,3
h,6110e1149,price1,SS6,BKLT01,,39,,,,3
h,6110e1182,price1,SS6,BKLT01,,39,,,,3
h,6110bs2,price1,SS6,BKLT02,PB,1,,,,3
h,6110bs2,price1,SS6,BKLT02,PB,1,,,,3
h,6110bs1,price1,SS6,BKLT02,PB,2,,,,3
h,6110bs1,price2,SS6,BKLT02,PB,2,,CTO not on cover,,3
h,6110bs3,price1,SS6,BKLT02,PB,3,,,autographed in Hebrew on front cover,3
h,6110e733,price1,SS6,BKLT02,PB,7,,,,3
h,6110e733,price1,SS6,BKLT02,PB,8,,,,3
h,6110e733A,price1,SS6,BKLT02,PB,9,,,,3
h,6110e894,price1,SS6,BKLT02,PB,11,,,,3
h,6110e1027,price1,SS6,BKLT02,PB,12,,,,3
h,6110e1117,price1,SS6,BKLT02,PB,12,,,,3
h,6110e1026,price1,SS6,BKLT02,PB,13,,,,3
h,6110e1029,price1,SS6,BKLT02,PB,14,,,,3
h,6110e1028,price1,SS6,BKLT02,PB,15,,,,3
h,6110e1120,price1,SS6,BKLT02,PB,16,,,,3
h,6110e1176,price1,SS6,BKLT02,PB,17,,,,3
w,6110e1026,price1,SS6,BKLT02,PB,18,,Bale PB.3a variety (Land lottery sht w extra perfs on lower tab),,3
h,6110e1018,price1,SS6,BKLT03,SA,1,,,,3
h,6110e018A,price1,SS6,BKLT03,SA,1,,,,3
h,6110e018B,price1,SS6,BKLT03,SA,2,,,,3
h,6110e018C,price1,SS6,BKLT03,SA,2,,,,3
h,6110e018G,price1,SS6,BKLT03,SA,3,,,,3
h,6110e018A,price1,SS6,BKLT03,SA,3,,"Color shift error - ""3 stripes on flags""",,3
h,6110e018D,price1,SS6,BKLT03,SA,4,,,,3
h,6110e018E,price1,SS6,BKLT03,SA,4,,,,3
h,6110e018F,price1,SS6,BKLT03,SA,5,,,,3
h,6110e1074,price1,SS6,BKLT03,SA,7,,,,3
h,6110e074A,price1,SS6,BKLT03,SA,8,,,,3
h,6110e074B,price1,SS6,BKLT03,SA,9,,,variety also has missing Arabic on one stamp,3
h,6110e074C,price1,SS6,BKLT03,SA,11,,,,3
h,6110e074D,price1,SS6,BKLT03,SA,12,,,,3
h,6110e074E,price1,SS6,BKLT03,SA,13,,,,3
h,6110e1074,price1,SS6,BKLT03,SA,10,,variety error gap in phosphor,,3
h,6110e1104,price1,SS6,BKLT03,SA,15,,,,3
h,6110e1128,price1,SS6,BKLT03,SA,17,,,,3
h,6110e128A,price1,SS6,BKLT03,SA,18,,,,3
h,6110e1144,price1,SS6,BKLT03,SA,21,,,,3
h,6110e144A,price1,SS6,BKLT03,SA,22,,,,3
h,6110e1037,price1,SS6,BKLT03,SA,25,,,,3
h,6110e037B,price1,SS6,BKLT03,SA,26,,,,3
h,6110e037D,price1,SS6,BKLT03,SA,27,,,,3
h,6110e037E,price1,SS6,BKLT03,SA,28,,,,3
h,6110e074F,price1,SS6,BKLT03,SA,14,,,,3
h,ILrc7,price1,ENV,IRC01,,1,,300pr (large) / 250pr /  45pr Violet Ovp,,12
h,ILrc26,price2,ENV,IRC01,,1,,55a regular Wmk2 (single large UPU) FD 1.9.66,,12
h,ILrc27,price2,ENV,IRC01,,1,,55a regular Wmk3 (multi small UPU horiz) LD 30.10.70,,12
